names,ohio,statute_id,statute_name,estimated_amount,penalty_type,year,penalty_id,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,has_min,has_max,has_fixed,has_numeric_amount,amount_type
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,1996,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,1996,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,1996,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,1998,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2000,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2000,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2001,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2002,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2004,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2004,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2004,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2007,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2007,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2008,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2009,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2011,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2013,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2015,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2016,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2016,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2018,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2020,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2022,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2022,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_78,ohio rev. code § 2929.18(a)(3)(d),$0 - $5000,sanctions: fourth-degree felony,2023,,,5000.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,1996,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,1996,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,1996,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,1996,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,1998,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2000,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2000,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2001,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2002,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2004,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2004,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2004,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2007,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2007,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2008,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2009,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2011,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2013,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2015,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2016,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2016,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2018,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2020,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2022,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2022,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_79,ohio rev. code § 2929.18(a)(3)(e),$0 - $2000,sanctions: fifth-degree felony,2023,,,2500.0,,False,True,False,True,range
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,1998,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2000,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2000,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2001,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2002,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2007,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2007,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2008,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2009,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2013,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2015,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2016,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2016,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2018,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2020,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2022,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2022,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_80,ohio rev. code § 2929.18(a)(4),actual costs,fsanctions: state fines/costs,2023,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,1998,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2000,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2000,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2001,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2002,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2007,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2007,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2008,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2009,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2013,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2015,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2016,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2016,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2018,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2020,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2022,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2022,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_81,ohio rev. code § 2929.18(a)(5)(a),actual costs,sanctions: implementation costss,2023,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,1996,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,1998,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2000,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2000,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2001,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2002,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2007,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2007,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2008,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2009,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_82,ohio rev. code § 2929.18(a)(5)(b),confinement costs,sanctions: local detention costs,2013,,,,,False,False,False,False,none
